CNTSTUID,NatCen,PV1MATH,PV1READ,PV1SCIE,Nivel,Modalidad,Sostenimiento,W_FSTUWT
48406006,048400,377.396,475.68,421.322,1,1,2,352.0833
48406039,048400,560.514,500.36,498.641,1,1,2,117.3959
48406052,048400,498.219,531.232,507.141,1,1,2,333.5526
48406059,048400,384.782,427.309,422.687,1,1,2,352.0833
48406078,048400,416.803,497.97,516.303,1,1,2,316.875
48406115,048400,443.254,529.771,499.498,1,1,2,316.875
48406183,048400,445.041,460.621,462.034,1,1,2,352.0833
48406306,048400,332.409,330.809,424.909,1,1,2,153.9643
48406337,048400,383.003,349.264,404.58,1,1,2,106.7793
48406420,048400,532.318,577.659,530.438,1,1,2,352.0833
48406436,048400,421.579,509.37,429.902,1,1,2,347.0536
48406608,048400,406.009,447.787,452.854,1,1,2,331.2784
48406628,048400,393.143,491.022,478.687,1,1,2,347.0536
48406635,048400,477.677,540.335,527.988,1,1,2,347.0536
48406830,048400,676.106,651.563,563.224,1,1,2,331.2784
48406832,048400,403.3,433.207,384.348,1,1,2,333.5526
48406877,048400,359.815,480.4,462.044,1,1,2,347.0536
48406935,048400,502.255,474.323,418.607,1,1,2,331.2784
48406936,048400,445.018,465.091,438.257,1,1,2,103.98
48406952,048400,423.012,549.054,453.899,1,1,2,352.0833
48406987,048400,435.973,414.195,401.334,1,1,2,103.98
48406990,048400,526.329,481.082,455.582,1,1,2,333.5526
48407108,048400,458.492,538.372,476.661,1,1,2,316.875
48407196,048400,366.979,371.768,325.682,1,1,2,165.7533
48407197,048400,481.624,502.662,506.253,1,1,2,153.9643
48407317,048400,393.632,460.703,413.738,1,1,2,153.9643
48407327,048400,307.692,384.66,350.278,1,1,2,331.2784
48407348,048400,584.451,495.233,564.043,1,1,2,153.9643
48407398,048400,406.649,412.286,397.073,1,1,2,172.2643
48407424,048400,378.465,467.453,449.95,1,1,2,333.5526
48407696,048400,616.234,549.171,577.489,1,1,2,352.0833
48407728,048400,478.889,479.461,463.372,1,1,2,103.98
48407766,048400,274.485,379.215,338.932,1,1,2,172.2643
48407964,048400,397.031,484.799,446.193,1,1,2,331.2784
48408006,048400,449.787,448.945,500.506,1,1,2,153.9643
48408020,048400,466.11,453.64,431.622,1,1,2,352.0833
48408424,048400,458.054,457.686,458.807,1,1,2,347.0536
48408431,048400,519.639,545.474,519.506,1,1,2,352.0833
48408499,048400,471.737,445.253,480.315,1,1,2,333.5526
48408557,048400,389.71,454.628,440.928,1,1,2,172.2643
48408681,048400,358.713,439,359.75,1,1,2,347.0536
48408741,048400,555.571,565.665,522.378,1,1,2,352.0833
48408748,048400,434.422,533.592,473.309,1,1,2,352.0833
48408855,048400,517.873,576.053,463.959,1,1,2,347.0536
48408896,048400,494.657,479.456,452.45,1,1,2,331.2784
48408960,048400,377.252,530.859,445.587,1,1,2,347.0536
48409003,048400,437.828,481.479,426.666,1,1,2,153.9643
48409241,048400,439.566,501.754,467.12,1,1,2,633.75
48409266,048400,452.984,460.991,470.944,1,1,2,117.3959
48409272,048400,376.155,385.72,442.557,1,1,2,347.0536
48409315,048400,459.482,484.397,454.517,1,1,2,331.2784
48409407,048400,407.763,419.76,386.113,1,1,2,153.9643
48409445,048400,286.455,337.764,322.438,1,1,2,153.9643
48409463,048400,423.118,434.666,456.07,1,1,2,172.2643
48409503,048400,487.103,534.984,547.11,1,1,2,333.5526
48409553,048400,299.193,337.185,379.132,1,1,2,333.5526
48409580,048400,459.885,553.187,477.746,1,1,2,347.0536
48409626,048400,328.323,377.097,446.343,1,1,2,347.0536
48409859,048400,561.045,556.893,497.266,1,1,2,331.2784
48410091,048400,503.703,492.674,537.745,1,1,2,333.5526
48410136,048400,375.742,374.404,401.651,1,1,2,347.0536
48410149,048400,237.278,277.293,299.537,1,1,2,165.7533
48410162,048400,430.432,515.55,425.62,1,1,2,694.1071
48410184,048400,331.673,356.74,375.472,1,1,2,153.9643
48410243,048400,342.35,383.777,386.164,1,1,2,153.9643
48410279,048400,524.504,620.945,530.671,1,1,2,331.2784
48402969,048400,420.501,418.095,438.082,1,2,2,416.4583
48409208,048400,412.654,317.37,371.473,1,2,2,459.0506
48409597,048400,429.54,580.436,527.535,1,2,2,436.4353
48400018,048400,529.975,531.402,582.195,2,4,2,161.2031
48400030,048400,345.165,250.562,360.903,2,4,2,93.95384
48400041,048400,461.362,467.359,429.551,2,4,2,53.72526
48400051,048400,374.636,447.488,411.588,2,4,2,88.26292
48400057,048400,562.307,547.252,573.589,2,4,2,119.0512
48400058,048400,421.046,400.761,382.119,2,4,2,307.625
48400099,048400,417.58,360.766,417.064,2,4,2,110.3287
48400114,048400,438.303,508.876,481.926,2,4,2,322.2738
48400135,048400,420.829,319.776,350.967,2,4,2,328.1333
48400136,048400,535.602,485.558,493.999,2,4,2,162.7606
48400170,048400,373.656,442.692,381.845,2,4,2,93.95384
48400174,048400,473.839,444.751,443.16,2,4,2,323.0063
48400225,048400,490.88,467.815,505.066,2,4,2,53.72526
48400240,048400,414.596,447.346,406.089,2,4,2,110.3287
48400253,048400,497.857,589.18,605.987,2,4,2,307.625
48400270,048400,356.045,324.032,349.026,2,4,2,84.05993
48400274,048400,407.315,352.462,372.086,2,4,2,173.0646
48400287,048400,370.823,460.837,421.021,2,4,2,174.6653
48400303,048400,377.488,382.21,368.701,2,4,2,203.7761
48400324,048400,386.083,393.413,422.27,2,4,2,169.9879
48400338,048400,488.394,496.133,479.71,2,4,2,322.2738
48400350,048400,439.968,542.426,435.199,2,4,2,322.2738
48400378,048400,524.418,510.634,470.714,2,4,2,110.3287
48400385,048400,393.771,418.524,430.381,2,4,2,110.3287
48400391,048400,469.058,490.494,488.692,2,4,2,53.72526
48400406,048400,593.344,521,546.252,2,4,2,119.0512
48400413,048400,374.296,444.98,447.077,2,4,2,93.95384
48400414,048400,495.786,463.3,468.118,2,4,2,173.25
48400425,048400,399.345,318.744,380.172,2,4,2,171.4286
48400461,048400,417.517,373.113,426.424,2,4,2,110.3287
48400484,048400,500.357,517.752,552.359,2,4,2,162.7606
48400499,048400,448.769,488.146,477.748,2,4,2,53.72526
48400514,048400,442.064,465.134,447.681,2,4,2,171.4286
48400540,048400,585.012,632.545,570.498,2,4,2,119.1786
48400554,048400,356.922,387.972,388.179,2,4,2,93.95384
48400579,048400,466.895,464.957,457.742,2,4,2,176.5259
48400589,048400,518.281,514.713,546.178,2,4,2,108.7225
48400594,048400,463.935,441.662,484.312,2,4,2,110.3287
48400596,048400,498.777,471.432,469.993,2,4,2,203.7761
48400623,048400,412.112,397.234,338.228,2,4,2,73.42882
48400630,048400,525.187,476.188,488.82,2,4,2,328.1333
48400660,048400,389.804,330.611,396.744,2,4,2,322.2738
48400664,048400,492.603,534.63,549.98,2,4,2,119.1786
48400698,048400,425.412,437.927,387.244,2,4,2,119.0512
48400699,048400,348.019,340.321,332.76,2,4,2,88.26292
48400715,048400,602.202,617.177,560.234,2,4,2,53.72526
48400720,048400,429.653,445.914,439.896,2,4,2,173.25
48400721,048400,388.511,410.019,400.075,2,4,2,84.05993
48400738,048400,348.934,386.717,364.835,2,4,2,99.82596
48400746,048400,413.194,417.828,407.542,2,4,2,307.625
48400749,048400,522.119,536.859,496.308,2,4,2,162.7606
48400750,048400,506.391,492.133,497.253,2,4,2,200
48400797,048400,533.195,551.842,537.656,2,4,2,173.25
48400812,048400,340.662,379.538,413.854,2,4,2,307.625
48400839,048400,349.536,420.2,376.427,2,4,2,185.8167
48400841,048400,451.221,464.705,367.625,2,4,2,69.34944
48400890,048400,498.262,513.892,445.202,2,4,2,119.0512
48400894,048400,358.977,357.368,352.601,2,4,2,110.3287
48400944,048400,468.176,405.991,423.635,2,4,2,53.72526
48400970,048400,548.412,574.311,545.185,2,4,2,119.0512
48400986,048400,417.122,413.35,404.06,2,4,2,88.26292
48401022,048400,304.009,340.383,329.952,2,4,2,93.95384
48401038,048400,551.107,526.145,600.617,2,4,2,108.2048
48401044,048400,381.701,472.323,412.683,2,4,2,307.625
48401055,048400,363.243,319.263,361.408,2,4,2,73.42882
48401062,048400,387.849,353.991,339.324,2,4,2,84.05993
48401084,048400,268.468,335.139,330.252,2,4,2,307.625
48401091,048400,356.35,385.181,374.74,2,4,2,88.26292
48401111,048400,347.746,443.913,390.968,2,4,2,169.9879
48401121,048400,495.002,588.221,564.759,2,4,2,119.1786
48401141,048400,296.022,281.909,322.076,2,4,2,99.82596
48401158,048400,390.641,358.681,374.439,2,4,2,169.9879
48401179,048400,389.676,325.033,314.563,2,4,2,69.34944
48401196,048400,377.651,428.61,445.853,2,4,2,171.4286
48401198,048400,539.118,382.969,427.989,2,4,2,73.42882
48401218,048400,294.176,332.456,328.237,2,4,2,69.34944
48401219,048400,469.346,492.453,428.165,2,4,2,322.2738
48401245,048400,417.911,449.385,435.811,2,4,2,328.1333
48401268,048400,504.971,565.672,534.386,2,4,2,162.7606
48401281,048400,556.932,625.723,581.621,2,4,2,200
48401309,048400,401.237,539.694,416.628,2,4,2,176.5259
48401347,048400,453.098,519.465,412.344,2,4,2,169.9879
48401359,048400,445.857,391.381,409.782,2,4,2,110.3287
48401372,048400,442.866,462.333,443.609,2,4,2,119.1786
48401394,048400,480.655,511.148,435.345,2,4,2,119.0512
48401419,048400,415.579,497.151,452.219,2,4,2,169.9879
48401441,048400,483.573,410.705,420.124,2,4,2,110.3287
48401453,048400,516.495,585.87,502.361,2,4,2,108.7225
48401481,048400,363.081,401.579,376.878,2,4,2,307.625
48401514,048400,482.738,553.214,503.004,2,4,2,119.1786
48401515,048400,494.744,493.139,474.866,2,4,2,328.1333
48401516,048400,470.738,528.067,436.9,2,4,2,307.625
48401532,048400,375.738,418.469,388.879,2,4,2,200
48401556,048400,348.576,349.359,329.789,2,4,2,307.625
48401565,048400,557.255,627.041,609.087,2,4,2,119.1786
48401569,048400,502.444,497.415,463.889,2,4,2,53.72526
48401572,048400,470.249,552.853,482.165,2,4,2,119.0512
48401590,048400,449.178,412.875,442.113,2,4,2,110.3287
48401594,048400,348.973,432.571,366.883,2,4,2,203.7761
48401597,048400,591.223,616.341,563.998,2,4,2,119.1786
48401625,048400,438.995,466.812,450.241,2,4,2,110.3287
48401656,048400,393.178,448.372,396.076,2,4,2,88.26292
48401661,048400,293.292,310.198,293.74,2,4,2,73.42882
48401663,048400,518.516,500.986,597.867,2,4,2,108.7225
48401667,048400,553.48,565.568,588.62,2,4,2,161.2031
48401681,048400,524.39,513.364,473.19,2,4,2,119.0512
48401687,048400,375.899,396.777,357.582,2,4,2,99.82596
48401713,048400,528.446,467.455,480.113,2,4,2,119.1786
48401714,048400,596.353,572.811,583.516,2,4,2,88.26292
48401751,048400,445.381,500.166,448.938,2,4,2,173.25
48401781,048400,417.657,459.339,412.268,2,4,2,203.7761
48401789,048400,315.298,424.928,359.593,2,4,2,203.7761
48401790,048400,327.909,349.515,342.177,2,4,2,84.05993
48401797,048400,361.131,437.047,389.685,2,4,2,200
48401820,048400,541.711,456.775,445.434,2,4,2,161.2031
48401828,048400,464.67,560.975,486.851,2,4,2,307.625
48401854,048400,489.033,428.395,434.466,2,4,2,173.25
48401858,048400,499.669,519.358,497.892,2,4,2,162.7606
48401870,048400,368.924,433.002,435.695,2,4,2,185.8167
48401906,048400,391.417,498.143,398.545,2,4,2,203.7761
48401935,048400,471.341,533.482,470.064,2,4,2,119.1786
48401940,048400,406.291,508.738,484.706,2,4,2,185.8167
48401961,048400,99.308,113.697,161.009,2,4,2,173.0646
48401982,048400,364.575,429.363,429.838,2,4,2,323.0063
48401996,048400,381.083,456.246,462.749,2,4,2,322.2738
48402011,048400,497.977,453.948,484.393,2,4,2,322.2738
48402023,048400,419.63,405.29,411.801,2,4,2,161.2031
48402044,048400,524.41,526.474,558.078,2,4,2,173.25
48402048,048400,480.253,518.202,406.248,2,4,2,165
48402058,048400,592.511,533.215,510.393,2,4,2,53.72526
48402065,048400,573.134,523.183,514.827,2,4,2,162.7606
48402071,048400,496.434,508.846,454.641,2,4,2,108.7225
48402087,048400,592.254,611.934,548.157,2,4,2,162.7606
48402094,048400,507.399,495.764,455.589,2,4,2,53.72526
48402099,048400,453.114,423.13,427.124,2,4,2,173.25
48402104,048400,345.041,359.779,379.699,2,4,2,185.8167
48402109,048400,345.291,375.476,383.749,2,4,2,322.2738
48402111,048400,484.304,526.971,528.611,2,4,2,119.1786
48402116,048400,464.321,559.402,475.553,2,4,2,108.7225
48402125,048400,407.569,487.725,402.198,2,4,2,169.9879
48402131,048400,604.275,498.505,544.01,2,4,2,108.7225
48402138,048400,361.954,445.798,438.833,2,4,2,176.5259
48402142,048400,282.984,305.916,318.348,2,4,2,169.9879
48402145,048400,396.688,447.155,413.479,2,4,2,169.9879
48402156,048400,269.248,305.716,398.306,2,4,2,173.0646
48402158,048400,374.833,388.614,451.462,2,4,2,322.2738
48402168,048400,398.603,483.921,447.644,2,4,2,323.0063
48402173,048400,393.945,418.779,419.937,2,4,2,110.3287
48402182,048400,573.207,588.569,578.076,2,4,2,119.1786
48402189,048400,411.348,431.697,400.298,2,4,2,93.95384
48402193,048400,401.384,425.387,431.379,2,4,2,169.9879
48402212,048400,479.573,551.542,471.303,2,4,2,93.95384
48402220,048400,385.243,400.605,370.729,2,4,2,173.25
48402251,048400,323.266,344.901,376.92,2,4,2,307.625
48402270,048400,376.845,467.951,431.103,2,4,2,169.9879
48402289,048400,220.965,242.874,299.232,2,4,2,173.0646
48402331,048400,414.58,509.299,404.155,2,4,2,203.7761
48402356,048400,360.988,435.513,436.215,2,4,2,88.26292
48402380,048400,352.636,334.237,335.353,2,4,2,322.2738
48402381,048400,583.441,668.624,615.561,2,4,2,119.1786
48402403,048400,377.131,348.921,372.57,2,4,2,110.3287
48402407,048400,482.223,473.744,480.832,2,4,2,322.2738
48402409,048400,379.883,447.49,397.769,2,4,2,176.5259
48402423,048400,415.413,460.162,416.719,2,4,2,108.7225
48402447,048400,485.598,486.717,487.194,2,4,2,53.72526
48402448,048400,270.973,316.056,295.066,2,4,2,307.625
48402449,048400,529.15,587.049,507.678,2,4,2,119.1786
48402464,048400,407.081,494.793,467.174,2,4,2,165
48402474,048400,514.546,567.628,507.715,2,4,2,53.72526
48402475,048400,458.959,436.001,406.453,2,4,2,323.0063
48402485,048400,253.644,302.494,284.572,2,4,2,322.2738
48402494,048400,516.221,522.025,488.143,2,4,2,108.7225
48402514,048400,405.235,425.85,417.066,2,4,2,84.05993
48402540,048400,462.516,450.213,431.093,2,4,2,88.26292
48402541,048400,371.461,440.366,413.714,2,4,2,174.6653
48402543,048400,295.066,382.617,379.461,2,4,2,93.95384
48402546,048400,586.427,571.093,555.755,2,4,2,119.0512
48402557,048400,571.793,491.536,556.531,2,4,2,119.0512
48402588,048400,443.038,494.824,499.331,2,4,2,93.95384
48402593,048400,566.729,571.79,534.333,2,4,2,119.1786
48402635,048400,441.258,449.775,392.784,2,4,2,307.625
48402684,048400,403.372,468.27,419.882,2,4,2,323.0063
48402699,048400,473.162,475.722,418.367,2,4,2,119.0512
48402712,048400,499.022,555.922,507.586,2,4,2,328.1333
48402729,048400,316.128,370.87,345.762,2,4,2,69.34944
48402732,048400,386.485,495.349,407.212,2,4,2,203.7761
48402736,048400,468.837,552.186,453.251,2,4,2,169.9879
48402745,048400,405.551,441.851,435.488,2,4,2,169.9879
48402768,048400,234.128,269.055,281.702,2,4,2,307.625
48402777,048400,340.119,346.65,334.276,2,4,2,84.05993
48402786,048400,328.653,359.705,305.206,2,4,2,169.9879
48402814,048400,321.311,431.81,394.911,2,4,2,93.95384
48402848,048400,541.05,489.15,440.896,2,4,2,165
48402853,048400,491.889,552.135,510.552,2,4,2,119.0512
48402857,048400,391.634,424.811,386.184,2,4,2,203.7761
48402871,048400,488.961,584.309,571.468,2,4,2,119.1786
48402893,048400,303.11,396.217,363.466,2,4,2,93.95384
48402964,048400,438.59,442.604,455.924,2,4,2,323.0063
48402998,048400,453.156,531.499,459.235,2,4,2,119.1786
48403018,048400,427.284,442.868,415.071,2,4,2,110.3287
48403026,048400,570.298,524.594,528.212,2,4,2,108.2048
48403033,048400,447.889,442.466,439.814,2,4,2,161.2031
48403072,048400,389.093,422.279,364.272,2,4,2,185.8167
48403074,048400,472.617,509.938,466.447,2,4,2,307.625
48403094,048400,381.734,502.834,441.524,2,4,2,162.7606
48403108,048400,436.978,488.505,448.502,2,4,2,84.05993
48403139,048400,279.691,329.551,320.141,2,4,2,174.6653
48403148,048400,367.918,359.473,429.615,2,4,2,307.625
48403149,048400,460.515,359.862,429.415,2,4,2,99.82596
48403151,048400,597.996,567.437,582.203,2,4,2,108.2048
48403164,048400,539.26,496.173,550.544,2,4,2,108.2048
48403178,048400,480.148,567.805,531.347,2,4,2,108.7225
48403195,048400,358.969,376.621,371.749,2,4,2,323.8158
48403242,048400,581.377,540.023,530.935,2,4,2,173.25
48403250,048400,480.433,531.935,479.044,2,4,2,73.42882
48403251,048400,535.363,604.221,541.29,2,4,2,162.7606
48403292,048400,611.625,583.422,622.888,2,4,2,161.2031
48403309,048400,351.531,381.253,356.913,2,4,2,307.625
48403329,048400,363.701,410.539,353.372,2,4,2,69.34944
48403337,048400,367.092,399.548,314.711,2,4,2,169.9879
48403370,048400,385.46,391.414,380.951,2,4,2,307.625
48403385,048400,434.781,429.673,424.835,2,4,2,84.05993
48403401,048400,454.027,476.066,401.94,2,4,2,53.72526
48403407,048400,315.166,401.045,329.834,2,4,2,307.625
48403420,048400,496.239,564.692,488.473,2,4,2,119.0512
48403433,048400,353.33,332.12,327.978,2,4,2,173.0646
48403446,048400,570.725,641.019,634.236,2,4,2,162.7606
48403484,048400,429.11,514.654,407.916,2,4,2,53.72526
48403491,048400,412.646,374.7,424.857,2,4,2,173.0646
48403501,048400,489.995,466.761,501.89,2,4,2,161.2031
48403515,048400,424.286,424.046,381.16,2,4,2,176.5259
48403528,048400,492.851,511.714,480.512,2,4,2,119.0512
48403533,048400,383.939,476.773,447.959,2,4,2,328.1333
48403540,048400,422.695,447.154,417.555,2,4,2,53.72526
48403543,048400,385.11,382.623,365.671,2,4,2,169.9879
48403549,048400,337.742,332.42,335.172,2,4,2,176.5259
48403601,048400,344.235,272.163,264.129,2,4,2,173.0646
48403617,048400,533.357,521.173,569.223,2,4,2,119.1786
48403625,048400,437.141,492.749,441.871,2,4,2,169.9879
48403652,048400,518.214,557.394,509.321,2,4,2,108.7225
48403667,048400,492.712,568.538,553.283,2,4,2,171.4286
48403686,048400,312.274,324.777,366.703,2,4,2,173.0646
48403704,048400,402.932,425.768,432.578,2,4,2,110.3287
48403706,048400,319.966,364.201,376.28,2,4,2,88.26292
48403710,048400,213.222,221.077,216.147,2,4,2,173.0646
48403716,048400,503.459,445.205,490.964,2,4,2,171.4286
48403721,048400,423.364,518.691,496.443,2,4,2,108.7225
48403724,048400,473.048,482.363,434.758,2,4,2,53.72526
48403727,048400,594.103,619.733,573.168,2,4,2,108.7225
48403769,048400,537.311,607.491,573,2,4,2,162.7606
48403787,048400,424.489,403.067,414.197,2,4,2,165
48403788,048400,476.038,547.39,513.866,2,4,2,119.1786
48403799,048400,491.45,508.543,487.132,2,4,2,161.2031
48403801,048400,367.13,398.026,404.639,2,4,2,307.625
48403811,048400,484.107,454.864,470.503,2,4,2,174.6653
48403815,048400,598.693,617.856,594.647,2,4,2,161.2031
48403817,048400,343.371,350.139,378.199,2,4,2,307.625
48403858,048400,521.03,590.469,606.204,2,4,2,162.7606
48403864,048400,430.74,426.256,427.819,2,4,2,161.2031
48403911,048400,470.624,487.987,419.094,2,4,2,110.3287
48403916,048400,299.508,357.919,353.056,2,4,2,307.625
48403965,048400,355.933,485.157,397.244,2,4,2,169.9879
48403990,048400,366.102,371.499,363.035,2,4,2,322.2738
48404023,048400,484.474,432.524,465.171,2,4,2,53.72526
48404033,048400,483.623,430.713,473.38,2,4,2,73.42882
48404042,048400,337.173,280.121,357.654,2,4,2,307.625
48404043,048400,384.366,407.758,386.334,2,4,2,88.26292
48404099,048400,479.536,530.146,509.636,2,4,2,110.3287
48404127,048400,311.696,335.98,270.931,2,4,2,173.0646
48404132,048400,493.799,395.789,468.494,2,4,2,110.3287
48404158,048400,583.026,491.656,562.227,2,4,2,108.2048
48404167,048400,414.639,413.375,420.841,2,4,2,169.9879
48404199,048400,286.562,342.675,301.567,2,4,2,173.0646
48404243,048400,426.51,574.495,469.749,2,4,2,119.0512
48404245,048400,401.001,363.397,349.374,2,4,2,173.0646
48404248,048400,578.414,584.685,550.006,2,4,2,119.0512
48404267,048400,353.262,399.406,395.256,2,4,2,307.625
48404298,048400,418.172,379.052,379.921,2,4,2,173.0646
48404325,048400,302.629,297.816,301.473,2,4,2,84.05993
48404373,048400,348.791,251.373,319.617,2,4,2,84.05993
48404375,048400,429.959,522.706,502.981,2,4,2,119.0512
48404377,048400,468.292,554.809,478.648,2,4,2,110.3287
48404382,048400,387.783,469.835,417.781,2,4,2,171.4286
48404412,048400,550.51,588.411,565.979,2,4,2,161.2031
48404436,048400,460.843,497.415,472.321,2,4,2,119.1786
48404442,048400,584.805,515.208,528.695,2,4,2,119.0512
48404450,048400,399.137,504.715,424.736,2,4,2,203.7761
48404454,048400,608.745,652.009,662.565,2,4,2,108.2048
48404459,048400,550.938,453.8,481.235,2,4,2,119.0512
48404473,048400,369.922,418.549,393.127,2,4,2,185.8167
48404478,048400,391.145,391.64,392.079,2,4,2,110.3287
48404495,048400,375.123,436.276,360.6,2,4,2,185.8167
48404504,048400,533.811,544.815,575.777,2,4,2,108.2048
48404521,048400,400.166,468.688,441.63,2,4,2,171.4286
48404543,048400,517.003,454.179,415.175,2,4,2,176.5259
48404569,048400,500.156,512.122,524.066,2,4,2,69.34944
48404571,048400,351.827,391.77,329.945,2,4,2,93.95384
48404605,048400,520.708,561.224,496.049,2,4,2,119.0512
48404631,048400,431.931,438.33,412.98,2,4,2,169.9879
48404634,048400,583.229,556.2,531.174,2,4,2,53.72526
48404636,048400,473.527,514.341,535.937,2,4,2,108.2048
48404642,048400,370.467,324.17,336.629,2,4,2,173.0646
48404644,048400,556.184,584.846,562.976,2,4,2,108.7225
48404654,048400,366.942,329.85,352.894,2,4,2,161.2031
48404674,048400,408.175,513.279,476.999,2,4,2,203.7761
48404703,048400,388.511,485.374,440.238,2,4,2,174.6653
48404704,048400,439.853,468.332,450.256,2,4,2,119.0512
48404737,048400,542.393,568.324,618.313,2,4,2,119.1786
48404759,048400,420.64,487.93,432.539,2,4,2,165
48404777,048400,453.19,444.394,427.899,2,4,2,322.2738
48404783,048400,470.533,503.063,487.197,2,4,2,53.72526
48404816,048400,385.587,436.047,381.155,2,4,2,173.25
48404821,048400,386.783,375.808,411.115,2,4,2,110.3287
48404852,048400,447.448,452.069,473.25,2,4,2,328.1333
48404862,048400,508.098,520.135,535.609,2,4,2,328.1333
48404866,048400,437.587,452.59,482.883,2,4,2,99.82596
48404900,048400,335.709,443.822,359.282,2,4,2,307.625
48404924,048400,474.914,525.495,486.263,2,4,2,174.6653
48404957,048400,500.047,452.436,505.645,2,4,2,73.42882
48404958,048400,378.666,381.684,379.271,2,4,2,173.0646
48404964,048400,618.346,547.492,596.793,2,4,2,108.2048
48404995,048400,492.742,513.123,488.376,2,4,2,162.7606
48405004,048400,480.387,510.746,425.525,2,4,2,53.72526
48405019,048400,404.182,429.918,387.462,2,4,2,169.9879
48405028,048400,442.175,466.874,481.304,2,4,2,93.95384
48405060,048400,366.286,446.711,344.384,2,4,2,88.26292
48405072,048400,395.997,358.543,393.974,2,4,2,328.1333
48405113,048400,443.844,491.277,491.797,2,4,2,53.72526
48405119,048400,398.856,392.858,407.752,2,4,2,203.7761
48405130,048400,549.842,530.658,541.595,2,4,2,53.72526
48405145,048400,495.826,563.983,503.363,2,4,2,119.0512
48405146,048400,371.284,393.855,373.323,2,4,2,110.3287
48405152,048400,353.49,383.973,364.197,2,4,2,53.72526
48405211,048400,427.086,460.142,454.303,2,4,2,185.8167
48405215,048400,529.728,574.915,575.033,2,4,2,108.7225
48405234,048400,493.056,510.451,515.542,2,4,2,108.2048
48405266,048400,548.814,506.645,490.077,2,4,2,108.2048
48405272,048400,485.42,468.208,494.477,2,4,2,171.4286
48405297,048400,365.516,410.261,391.368,2,4,2,307.625
48405323,048400,505.554,532.174,474.925,2,4,2,110.3287
48405351,048400,419.13,310.855,411.343,2,4,2,173.0646
48405370,048400,493.9,491.164,476.969,2,4,2,84.05993
48405394,048400,510.038,479.737,482.813,2,4,2,171.4286
48405400,048400,374.988,381.283,474.663,2,4,2,322.2738
48405417,048400,475.52,569.954,462.734,2,4,2,119.0512
48405446,048400,436.102,431.036,445.631,2,4,2,93.95384
48405450,048400,426.352,460.404,452.995,2,4,2,69.34944
48405512,048400,309.675,281.193,246.769,2,4,2,93.95384
48405523,048400,381.08,522.876,435.788,2,4,2,307.625
48405532,048400,409.595,423.002,440.565,2,4,2,110.3287
48405537,048400,391.655,354.654,353.993,2,4,2,73.42882
48405541,048400,326.368,273.574,274.131,2,4,2,173.0646
48405572,048400,423.828,461.283,457.193,2,4,2,173.0646
48405582,048400,453.988,377.981,435.214,2,4,2,173.25
48405586,048400,331.991,445.045,409.83,2,4,2,176.5259
48405605,048400,445.635,516.576,471.258,2,4,2,176.5259
48405618,048400,441.698,481.788,519.242,2,4,2,53.72526
48405668,048400,295.791,416.297,346.225,2,4,2,169.9879
48405674,048400,366.882,404.197,323.928,2,4,2,185.8167
48405709,048400,379.327,515.828,403.531,2,4,2,200
48405732,048400,511.147,522.382,463.858,2,4,2,53.72526
48405750,048400,463.331,473.696,549.969,2,4,2,110.3287
48405758,048400,377.2,357.153,312.031,2,4,2,69.34944
48405763,048400,335.769,273.149,325.643,2,4,2,84.05993
48405770,048400,297.564,359.066,264.474,2,4,2,307.625
48405776,048400,416.378,389.212,421.348,2,4,2,110.3287
48405780,048400,369.763,327.379,374.585,2,4,2,173.0646
48405798,048400,477.138,575.397,506.164,2,4,2,119.1786
48405808,048400,358.637,368.355,357.814,2,4,2,84.05993
48405859,048400,400.039,385.652,388.243,2,4,2,93.95384
48405882,048400,387.118,329.438,323.543,2,4,2,93.95384
48405892,048400,306.328,245.263,265.321,2,4,2,307.625
48405900,048400,410.938,435.435,436.626,2,4,2,165
48405908,048400,312.399,316.486,303.802,2,4,2,69.34944
48405934,048400,343.879,358.914,344.094,2,4,2,307.625
48405937,048400,368.512,362.33,388.147,2,4,2,99.82596
48405944,048400,523.597,602.453,561.85,2,4,2,200
48405962,048400,312.15,348.517,299.318,2,4,2,307.625
48405971,048400,351.721,435.577,365.057,2,4,2,53.72526
48405974,048400,348.966,391.394,346.515,2,4,2,88.26292
48405976,048400,543.144,496.366,463.671,2,4,2,323.0063
48405997,048400,415.693,418.594,456.92,2,4,2,119.0512
48406019,048400,432.792,499.036,478.741,2,4,2,185.8167
48406023,048400,434.716,461.805,371.724,2,4,2,185.8167
48406030,048400,551.657,571.709,557.433,2,4,2,119.1786
48406044,048400,573.896,547.036,601.223,2,4,2,108.7225
48406051,048400,538.707,527.156,511.057,2,4,2,161.2031
48406055,048400,354.071,395.694,350.756,2,4,2,69.34944
48406090,048400,291.298,314.27,326.466,2,4,2,173.0646
48406102,048400,411.874,397.368,461.65,2,4,2,161.2031
48406103,048400,514.091,519.815,513.893,2,4,2,119.0512
48406105,048400,424.326,464.436,470.98,2,4,2,53.72526
48406129,048400,578.97,599.251,642.017,2,4,2,119.1786
48406137,048400,258.123,220.047,278.627,2,4,2,173.0646
48406160,048400,397.69,432.996,394.307,2,4,2,93.95384
48406166,048400,484.358,467.637,467.454,2,4,2,169.9879
48406184,048400,348.495,379.35,373.523,2,4,2,169.9879
48406205,048400,318.046,378.327,385.272,2,4,2,307.625
